RANK,FILE,SCORE,TIME,MOVES
5,6,-3,514.8682040000002,59
1,3,36,514.7639150000003,59
7,4,-22,514.6967720000004,59
7,4,-22,514.6292220000004,59
4,7,0,514.5262220000004,59
4,1,3,514.4175570000003,59
6,5,-25,514.3141630000003,59
6,2,-9,514.2429240000004,59
6,6,-11,514.1371290000004,59
1,4,23,514.0332240000005,59
5,5,-3,513.9656220000005,59
3,0,0,513.8951370000005,59
6,5,-25,513.7843580000005,59
6,5,-25,513.6770460000004,59
6,2,-9,513.6079850000004,59
3,3,3,513.5408010000004,59
5,6,-3,513.4334940000005,59
4,6,0,513.3283300000004,59
4,6,0,513.2259260000003,59
5,5,-3,513.1577720000004,59
6,6,-11,513.0908530000003,59
1,3,36,512.9858220000003,59
0,1,11,512.8824450000003,59
4,4,-3,512.8108640000003,59
6,4,-22,512.7070180000003,59
5,2,-3,512.6032850000003,59
5,2,-3,512.4983970000003,59
2,4,-8,512.4311550000003,59
5,2,-3,512.3638660000003,59
2,0,2,512.2607400000003,59
5,2,-3,512.1524710000002,59
6,7,-10,512.0848400000003,59
5,4,-3,512.0178500000003,59
6,5,-25,511.91166200000026,59
6,4,-22,511.80843200000027,59
3,1,6,511.7408590000002,59
4,3,0,511.67313400000023,59
4,3,0,511.56351100000023,59
7,5,-25,511.4605110000002,59
5,5,-3,511.3922320000002,59
0,1,11,511.3253140000002,59
3,5,3,511.25805500000024,59
2,1,9,511.15074800000025,59
5,4,-3,511.04844100000025,59
5,6,-3,510.9782260000003,59
6,1,-14,510.91117400000024,59
6,6,-11,510.80715300000026,59
3,0,0,510.7021600000002,59
5,7,-2,510.59590700000024,59
5,5,-3,510.52802700000024,59
4,4,-3,510.4216310000003,59
4,1,3,510.31583800000027,59
3,0,0,510.2092500000002,59
5,0,-2,510.14181300000024,59
7,6,-11,510.03452800000025,59
5,5,-3,509.92580000000027,59
4,0,0,509.8211460000003,59
6,1,-14,509.7538990000003,59
3,7,0,509.64637400000026,59
6,4,-22,509.54283800000024,59
5,2,-3,509.43892500000027,59
2,3,5,509.3336410000002,59
3,1,6,509.2603370000003,59
7,4,-22,509.1552810000003,59
2,7,2,509.0497070000003,59
1,3,36,508.94484800000026,59
4,0,0,508.8771420000003,59
3,5,3,508.8080830000003,59
3,0,0,508.7051630000003,59
0,6,-2,508.5959050000003,59
6,3,-25,508.52810600000026,59
5,2,-3,508.46078500000027,59
4,0,0,508.3548240000003,59
7,4,-22,508.2471530000003,59
5,4,-3,508.17688300000026,59
2,0,2,508.10950700000024,59
1,5,15,508.00296400000025,59
5,3,-3,507.9005990000002,59
7,0,-10,507.83205000000027,59
1,4,23,507.76473100000027,59
6,6,-11,507.69615400000026,59
4,5,0,507.59344900000025,59
4,6,0,507.49100500000026,59
3,6,3,507.41867100000024,59
1,4,23,507.35140100000024,59
1,4,23,507.2466490000003,59
0,5,12,507.14007500000025,59
5,2,-3,507.03432100000026,59
4,4,-3,506.96593000000024,59
3,6,3,506.89847400000025,59
4,4,-3,506.78925000000027,59
6,6,-11,506.68582100000026,59
0,5,12,506.61808200000024,59
0,6,-2,506.50672300000025,59
4,7,0,506.40011100000027,59
0,6,-2,506.29328300000026,59
7,4,-22,506.2258470000003,59
2,3,5,506.11607500000025,59
5,3,-3,506.01084100000026,59
4,0,0,505.9065020000003,59
4,5,0,505.8016070000002,59
7,3,-25,505.73034400000023,59
4,2,0,505.6246700000002,59
7,7,-10,505.5215750000002,59
6,4,-22,505.4143890000002,59
3,6,3,505.3461230000002,59
3,5,3,505.2788230000002,59
6,0,-10,505.1747420000002,59
6,6,-11,505.06704800000017,59
0,5,12,504.96233700000016,59
5,3,-3,504.89482500000014,59
7,7,-10,504.8257370000002,59
6,6,-11,504.7569750000002,59
7,6,-11,504.6532280000002,59
5,0,-2,504.54964500000017,59
3,3,3,504.4790350000001,59
6,1,-14,504.37419300000016,59
5,1,-3,504.27051700000015,59
2,0,2,504.1658620000001,59
5,4,-3,504.0982370000001,59
7,3,-25,503.99386600000014,59
7,2,-9,503.88976100000014,59
4,2,0,503.77870800000017,59
3,7,0,503.67501900000013,59
5,3,-3,503.6066200000002,59
3,1,6,503.5002240000002,59
4,1,3,503.3950990000002,59
3,7,0,503.2896220000001,59
7,2,-9,503.2220570000001,59
3,0,0,503.1501030000002,59
5,4,-3,503.0441490000002,59
5,1,-3,502.93921800000015,59
2,1,9,502.83479200000016,59
6,7,-10,502.76268000000016,59
7,3,-25,502.6947940000002,59
7,2,-9,502.5894450000002,59
4,1,3,502.47821100000016,59
4,1,3,502.3711660000002,59
1,4,23,502.3033060000002,59
7,0,-10,502.2354730000002,59
0,1,11,502.1313250000002,59
0,6,-2,502.02801100000016,59
2,7,2,501.9240280000002,59
6,0,-10,501.85337400000014,59
6,3,-25,501.7856770000002,59
6,2,-9,501.6819300000002,59
2,3,5,501.5758910000002,59
5,5,-3,501.5069340000002,59
6,6,-11,501.4019660000002,59
0,6,-2,501.2935950000002,59
5,5,-3,501.18305900000024,59
2,7,2,501.11513200000024,59
1,4,23,501.0463140000003,59
3,3,3,500.93663800000024,59
6,6,-11,500.83147600000024,59
4,2,0,500.76316200000025,59
4,6,0,500.69563400000027,59
7,1,-14,500.58741500000025,59
6,3,-25,500.4796030000002,59
7,1,-14,500.3744010000002,59
6,1,-14,500.3063310000002,59
4,6,0,500.1983090000002,59
7,6,-11,500.09284400000024,59
6,3,-25,499.9878220000003,59
5,7,-2,499.91883300000023,59
2,0,2,499.8134880000003,59
7,4,-22,499.7072910000003,59
5,0,-2,499.63610800000026,59
3,0,0,499.52975100000026,59
1,4,23,499.42454900000024,59
5,0,-2,499.31930700000026,59
2,4,-8,499.24846500000024,59
7,3,-25,499.14391800000027,59
2,3,5,499.0392670000003,59
4,2,0,498.9244530000003,59
3,6,3,498.8562420000003,59
1,5,15,498.7883150000003,59
7,5,-25,498.6805990000003,59
7,5,-25,498.5710540000003,59
3,7,0,498.50318700000025,59
0,6,-2,498.4337660000003,59
2,1,9,498.32786400000026,59
4,5,0,498.22270600000024,59
3,5,3,498.1548690000003,59
5,6,-3,498.0868070000003,59
6,7,-10,497.97358600000035,59
6,2,-9,497.8681670000003,59
7,3,-25,497.7996950000003,59
5,0,-2,497.72924300000034,59
6,7,-10,497.6237270000004,59
0,1,11,497.5169170000003,59
6,7,-10,497.4112340000003,59
3,6,3,497.33983500000033,59
5,3,-3,497.2348280000003,59
5,1,-3,497.1297760000003,59
2,7,2,497.02405900000025,59
3,5,3,496.9553940000003,59
5,6,-3,496.84846800000025,59
3,3,3,496.74160900000027,59
4,6,0,496.6307140000003,59
1,5,15,496.56223700000027,59
4,6,0,496.4570150000003,59
5,7,-2,496.3488370000003,59
6,4,-22,496.24296400000026,59
5,5,-3,496.1748900000003,59
2,6,-4,496.1061320000003,59
5,7,-2,496.0000210000003,59
5,4,-3,495.89264600000024,59
4,5,0,495.78715900000026,59
4,3,0,495.7153170000002,59
6,0,-10,495.60864800000024,59
7,5,-25,495.5030570000002,59
6,4,-22,495.43364900000023,59
4,2,0,495.3276210000002,59
2,3,5,495.2212540000002,59
5,6,-3,495.1527410000002,59
7,6,-11,495.08261500000026,59
5,7,-2,494.9758240000002,59
6,6,-11,494.86844100000025,59
3,3,3,494.7629800000002,59
5,1,-3,494.6922150000002,59
2,3,5,494.5832550000002,59
5,0,-2,494.4783970000002,59
4,4,-3,494.3695190000002,59
0,5,12,494.3008360000002,59
4,1,3,494.19428700000014,59
5,2,-3,494.0887020000001,59
4,6,0,493.98319400000014,59
6,1,-14,493.91427900000014,59
5,3,-3,493.8076820000001,59
1,5,15,493.69715900000017,59
3,3,3,493.6284090000002,59
7,3,-25,493.5595870000002,59
7,0,-10,493.4521080000002,59
4,6,0,493.3459830000002,59
4,0,0,493.27482400000025,59
2,7,2,493.2052720000002,59
5,5,-3,493.0972190000002,59
4,5,0,492.9885800000002,59
0,6,-2,492.8792310000002,59
3,0,0,492.80750900000015,59
4,5,0,492.7385160000002,59
4,2,0,492.63151100000016,59
3,0,0,492.52605600000015,59
2,4,-8,492.45736700000015,59
6,5,-25,492.3511030000002,59
3,7,0,492.24480100000017,59
1,3,36,492.1721880000002,59
6,2,-9,492.06243900000015,59
5,3,-3,491.9567860000002,59
7,7,-10,491.8487100000002,59
3,0,0,491.7799190000002,59
6,4,-22,491.71127100000024,59
7,0,-10,491.6051750000002,59
7,3,-25,491.49527800000016,59
7,1,-14,491.3892260000002,59
2,1,9,491.31990700000017,59
3,1,6,491.20731800000016,59
6,0,-10,491.1006400000001,59
5,6,-3,491.03144200000014,59
4,7,0,490.9621770000001,59
4,7,0,490.85556100000014,59
1,4,23,490.7485790000001,59
7,3,-25,490.6789200000001,59
3,7,0,490.56671400000016,59
3,7,0,490.4599880000001,59
3,1,6,490.3542830000001,59
7,1,-14,490.28245500000014,59
6,4,-22,490.17564800000014,59
6,0,-10,490.0702050000001,59
6,5,-25,489.9620690000001,59
6,2,-9,489.8911740000001,59
5,5,-3,489.82194300000015,59
5,5,-3,489.7152180000001,59
5,3,-3,489.60533200000015,59
5,4,-3,489.49838900000015,59
4,7,0,489.4292330000001,59
6,5,-25,489.32187600000015,59
4,5,0,489.21372200000013,59
3,0,0,489.1448620000001,59
7,6,-11,489.0756430000001,59
0,1,11,488.96167600000007,59
5,0,-2,488.8552790000001,59
4,3,0,488.7854650000001,59
6,6,-11,488.7163250000001,59
5,0,-2,488.6086930000001,59
4,6,0,488.5015010000001,59
7,4,-22,488.39607400000006,59
1,4,23,488.32448800000003,59
1,4,23,488.25517700000006,59
0,1,11,488.14661500000005,59
6,3,-25,488.0366410000001,59
2,0,2,487.966627,59
1,5,15,487.859906,59
1,3,36,487.75318000000004,59
5,5,-3,487.64400100000006,59
6,3,-25,487.57487900000007,59
0,1,11,487.4693440000001,59
2,3,5,487.3585340000001,59
2,6,-4,487.2511130000001,59
0,1,11,487.1820970000001,59
6,1,-14,487.1129940000001,59
7,3,-25,487.03897300000017,59
1,3,36,486.93187800000015,59
3,0,0,486.82546100000013,59
5,5,-3,486.75277000000017,59
3,0,0,486.68097700000015,59
7,3,-25,486.5745890000001,59
6,6,-11,486.46828900000014,59
6,3,-25,486.3588580000001,59
6,0,-10,486.29009100000013,59
6,5,-25,486.18204400000013,59
1,3,36,486.0706120000001,59
1,4,23,485.9635450000001,59
4,7,0,485.89422900000005,59
3,5,3,485.8246480000001,59
6,4,-22,485.7165100000001,59
5,2,-3,485.6108000000001,59
4,2,0,485.540901,59
7,0,-10,485.46881800000006,59
2,4,-8,485.36237600000004,59
6,1,-14,485.254895,59
4,2,0,485.184352,59
6,4,-22,485.114578,59
4,5,0,485.006689,59
7,4,-22,484.89899199999996,59
4,7,0,484.82995199999993,59
5,3,-3,484.76048399999996,59
5,4,-3,484.65307299999995,59
5,2,-3,484.54175699999996,59
4,3,0,484.47186099999993,59
4,2,0,484.40226399999995,59
7,4,-22,484.29425,59
3,6,3,484.18072599999994,59
3,1,6,484.07359099999996,59
0,6,-2,484.0036329999999,59
3,1,6,483.895586,59
5,3,-3,483.78617099999997,59
6,1,-14,483.67921499999994,59
1,4,23,483.6103609999999,59
2,3,5,483.4972539999999,59
5,1,-3,483.3903909999999,59
7,7,-10,483.2840039999999,59
6,6,-11,483.2135609999999,59
2,0,2,483.14371599999987,59
0,6,-2,483.0355939999999,59
4,2,0,482.9280709999999,59
5,3,-3,482.85626599999983,59
4,4,-3,482.7862559999998,59
2,3,5,482.6799599999999,59
1,5,15,482.57237199999986,59
7,0,-10,482.4641159999999,59
3,5,3,482.3948959999999,59
0,6,-2,482.2851929999999,59
5,5,-3,482.17171299999984,59
6,3,-25,482.06546699999984,59
3,0,0,481.99528899999984,59
3,7,0,481.9229149999999,59
1,4,23,481.81579599999986,59
3,0,0,481.7075389999999,59
3,0,0,481.6382269999999,59
5,3,-3,481.5675179999999,59
0,5,12,481.4601839999999,59
7,0,-10,481.3516889999999,59
1,3,36,481.2397099999999,59
5,4,-3,481.17030899999986,59
5,5,-3,481.0622499999999,59
5,0,-2,480.9537919999999,59
7,1,-14,480.8472399999999,59
7,6,-11,480.7767319999999,59
5,2,-3,480.7058389999999,59
7,2,-9,480.5956089999999,59
6,1,-14,480.48459899999995,59
7,2,-9,480.4143889999999,59
5,6,-3,480.34438699999987,59
3,7,0,480.2364669999999,59
4,6,0,480.1289689999999,59
1,5,15,480.0216489999999,59
7,4,-22,479.94775199999987,59
3,7,0,479.8398179999999,59
6,0,-10,479.7317069999999,59
4,4,-3,479.62205599999993,59
6,6,-11,479.5521079999999,59
6,4,-22,479.4813959999999,59
6,4,-22,479.37065399999994,59
6,2,-9,479.2596269999999,59
7,6,-11,479.18957099999994,59
4,2,0,479.11982099999994,59
4,2,0,479.0093319999999,59
3,7,0,478.9004489999999,59
6,4,-22,478.7924919999999,59
6,6,-11,478.72241499999996,59
5,7,-2,478.61354599999993,59
4,6,0,478.5063549999999,59
4,4,-3,478.3978289999999,59
1,5,15,478.32362099999995,59
6,1,-14,478.25092899999987,59
3,5,3,478.14413899999994,59
4,7,0,478.0315209999999,59
5,0,-2,477.96021699999994,59
6,5,-25,477.8891159999999,59
4,7,0,477.7779629999999,59
4,2,0,477.6656609999999,59
4,2,0,477.5585389999999,59
3,5,3,477.4890269999999,59
5,4,-3,477.3775799999999,59
6,4,-22,477.27020699999986,59
1,4,23,477.16274099999987,59
5,5,-3,477.0930079999999,59
3,0,0,477.02274999999986,59
1,3,36,476.9150759999999,59
5,1,-3,476.8067149999999,59
4,4,-3,476.7327219999999,59
2,7,2,476.6619049999999,59
2,6,-4,476.5541959999999,59
2,4,-8,476.44449599999984,59
6,1,-14,476.33577099999985,59
6,4,-22,476.26618099999985,59
2,1,9,476.1571779999999,59
4,1,3,476.04844499999984,59
6,0,-10,475.94172699999984,59
6,6,-11,475.87102299999987,59
7,7,-10,475.7980689999999,59
5,5,-3,475.68958199999986,59
5,6,-3,475.5797689999999,59
7,6,-11,475.5097749999999,59
7,7,-10,475.4384649999999,59
1,3,36,475.3295829999999,59
3,7,0,475.22059099999984,59
5,5,-3,475.10812499999986,59
2,0,2,475.0381859999998,59
7,3,-25,474.92801699999984,59
6,4,-22,474.81862199999983,59
2,3,5,474.7101579999998,59
0,6,-2,474.63969199999985,59
4,2,0,474.5692499999998,59
3,1,6,474.4596259999998,59
4,1,3,474.3515059999998,59
7,4,-22,474.2808319999998,59
5,1,-3,474.2074709999998,59
5,4,-3,474.09638399999983,59
6,0,-10,473.9885229999998,59
3,6,3,473.8798669999999,59
5,6,-3,473.8095059999998,59
2,3,5,473.6997039999999,59
5,3,-3,473.59214399999985,59
5,1,-3,473.4793719999999,59
6,1,-14,473.4077319999999,59
7,6,-11,473.3376239999999,59
3,3,3,473.22941599999984,59
7,5,-25,473.1203189999998,59
6,1,-14,473.04828799999984,59
0,1,11,472.9780879999999,59
6,3,-25,472.8655599999999,59
2,7,2,472.75631999999985,59
6,3,-25,472.64705199999986,59
2,4,-8,472.5748409999999,59
2,4,-8,472.4649049999999,59
6,3,-25,472.35557899999986,59
5,6,-3,472.2485609999999,59
7,2,-9,472.1785199999998,59
7,4,-22,472.10801599999985,59
5,3,-3,472.00055399999985,59
7,2,-9,471.8837119999999,59
6,4,-22,471.8124559999999,59
7,4,-22,471.74163399999986,59
4,7,0,471.63118999999983,59
4,0,0,471.52171599999986,59
4,7,0,471.4144199999999,59
4,0,0,471.34385699999984,59
7,3,-25,471.23221299999983,59
3,6,3,471.12327999999985,59
0,6,-2,471.01536899999985,59
7,3,-25,470.94240799999983,59
4,3,0,470.8664889999999,59
0,6,-2,470.7551779999999,59
6,0,-10,470.64644899999985,59
7,7,-10,470.57548999999983,59
2,7,2,470.5049509999999,59
7,7,-10,470.3947019999999,59
3,3,3,470.2782049999999,59
7,4,-22,470.16852999999986,59
7,4,-22,470.0980159999999,59
6,6,-11,469.9852719999999,59
5,3,-3,469.8776509999999,59
0,5,12,469.7683149999999,59
5,1,-3,469.6979949999999,59
0,1,11,469.6264239999999,59
5,2,-3,469.5160669999999,59
4,4,-3,469.4082689999999,59
2,0,2,469.33723199999986,59
2,4,-8,469.26627199999984,59
6,3,-25,469.15823799999987,59
6,3,-25,469.0494199999999,59
1,5,15,468.9765779999999,59
6,0,-10,468.8655699999999,59
4,1,3,468.7558759999999,59
2,7,2,468.6466369999999,59
2,6,-4,468.57687199999987,59
7,5,-25,468.5060549999999,59
6,3,-25,468.39687299999986,59
7,1,-14,468.28301699999986,59
2,1,9,468.21150899999986,59
6,7,-10,468.13999399999983,59
5,7,-2,468.0263469999999,59
4,5,0,467.9164279999998,59
7,5,-25,467.84554199999985,59
2,1,9,467.7741029999998,59
6,6,-11,467.66359299999976,59
7,7,-10,467.55424099999976,59
4,6,0,467.4838679999998,59
4,1,3,467.4096669999998,59
6,3,-25,467.30125999999973,59
2,0,2,467.1927209999998,59
4,2,0,467.1217269999998,59
5,0,-2,467.0508599999998,59
4,0,0,466.9401099999998,59
6,0,-10,466.83105799999976,59
7,0,-10,466.75502799999975,59
4,2,0,466.64525399999974,59
1,5,15,466.5368599999997,59
4,5,0,466.4270399999997,59
7,1,-14,466.3556419999997,59
7,2,-9,466.2447309999997,59
7,5,-25,466.13426799999974,59
6,6,-11,466.02553699999976,59
6,7,-10,465.95412299999975,59
4,3,0,465.8453019999997,59
6,0,-10,465.7350489999997,59
0,1,11,465.6257239999997,59
3,0,0,465.5423429999997,59
2,0,2,465.4284379999997,59
2,3,5,465.3179339999997,59
6,5,-25,465.2081539999997,59
5,2,-3,465.1360209999997,59
3,5,3,465.0255669999997,59
7,0,-10,464.9162029999997,59
5,6,-3,464.8076819999997,59
7,7,-10,464.73109699999975,59
4,0,0,464.6203609999997,59
3,5,3,464.51140299999975,59
2,6,-4,464.40195599999976,59
2,3,5,464.3303959999997,59
1,5,15,464.2206009999997,59
0,1,11,464.1116109999997,59
0,5,12,463.9993299999997,59
0,1,11,463.9280969999997,59
7,3,-25,463.81840399999965,59
6,5,-25,463.70339899999965,59
4,6,0,463.5939099999997,59
1,4,23,463.5218519999997,59
2,3,5,463.4090209999997,59
5,1,-3,463.29817099999974,59
2,0,2,463.1892669999997,59
4,1,3,463.1172299999997,59
4,4,-3,463.00519499999973,59
2,3,5,462.8958289999997,59
7,7,-10,462.78637299999974,59
1,4,23,462.7107789999997,59
7,3,-25,462.6002149999997,59
5,6,-3,462.4888769999997,59
4,6,0,462.3771679999997,59
4,0,0,462.30578499999973,59
4,1,3,462.1960539999997,59
5,2,-3,462.0854259999997,59
2,6,-4,461.9725069999997,59
0,5,12,461.90067599999975,59
4,1,3,461.7910899999997,59
5,3,-3,461.6786079999997,59
3,5,3,461.57018399999976,59
3,6,3,461.49899799999974,59
4,0,0,461.3854379999997,59
2,4,-8,461.2757509999997,59
4,5,0,461.1656219999997,59
2,6,-4,461.09390199999973,59
4,7,0,460.9790099999997,59
6,0,-10,460.8702849999997,59
3,3,3,460.7618259999997,59
6,5,-25,460.68672299999974,59
3,0,0,460.5722789999997,59
5,4,-3,460.4611219999997,59
2,4,-8,460.3492699999997,59
5,7,-2,460.2777759999997,59
4,2,0,460.1667989999997,59
4,7,0,460.0578309999997,59
5,1,-3,459.94811299999964,59
5,2,-3,459.8768409999997,59
5,0,-2,459.76323499999967,59
7,3,-25,459.64940699999966,59
3,0,0,459.53890899999965,59
4,5,0,459.46630099999965,59
6,5,-25,459.39234699999963,59
3,0,0,459.28255999999965,59
4,7,0,459.1721069999997,59
5,3,-3,459.1005069999997,59
6,3,-25,458.9898809999997,59
5,2,-3,458.8785489999997,59
3,0,0,458.7679559999997,59
5,4,-3,458.69526399999967,59
2,6,-4,458.5842399999997,59
4,1,3,458.4735389999997,59
6,5,-25,458.36145599999963,59
3,3,3,458.29018799999966,59
7,2,-9,458.17866999999967,59
7,7,-10,458.0670079999997,59
3,5,3,457.9564459999997,59
5,0,-2,457.88408099999975,59
2,6,-4,457.81293999999974,59
0,1,11,457.70405499999976,59
3,7,0,457.5931609999998,59
6,2,-9,457.5215539999998,59
7,5,-25,457.4064609999998,59
5,6,-3,457.2966829999998,59
2,1,9,457.18429899999984,59
3,3,3,457.1051059999998,59
7,1,-14,456.99479599999984,59
7,7,-10,456.88604799999985,59
3,3,3,456.77624799999984,59
6,3,-25,456.70406099999985,59
4,0,0,456.5924709999999,59
6,5,-25,456.4802799999999,59
1,5,15,456.36616499999985,59
3,0,0,456.29315599999984,59
2,4,-8,456.22193699999985,59
6,0,-10,456.1113569999998,59
7,5,-25,456.00016499999987,59
6,6,-11,455.9263589999998,59
3,5,3,455.8151179999998,59
3,7,0,455.7038429999998,59
2,1,9,455.5928819999998,59
6,6,-11,455.5211909999998,59
7,3,-25,455.40677299999976,59
1,3,36,455.29723999999976,59
7,5,-25,455.1870029999997,59
7,5,-25,455.1122329999998,59
4,4,-3,454.9987309999998,59
3,5,3,454.8884599999998,59
1,3,36,454.77789599999977,59
6,4,-22,454.7057419999998,59
7,0,-10,454.6339529999998,59
6,4,-22,454.5228949999998,59
3,0,0,454.40902499999976,59
2,0,2,454.33719199999973,59
4,5,0,454.22630199999975,59
2,6,-4,454.1122959999998,59
5,1,-3,454.0018839999998,59
4,7,0,453.9297699999998,59
7,5,-25,453.8171679999998,59
0,5,12,453.70749599999976,59
1,5,15,453.59715299999976,59
7,5,-25,453.52515799999975,59
0,5,12,453.41230999999976,59
2,1,9,453.30109599999975,59
2,6,-4,453.1912189999997,59
6,2,-9,453.1141659999997,59
6,2,-9,453.0399639999997,59
6,6,-11,452.9305299999997,59
5,1,-3,452.8207439999997,59
7,0,-10,452.7484149999997,59
2,3,5,452.63657799999964,59
2,1,9,452.52557699999966,59
6,1,-14,452.4099299999997,59
4,6,0,452.3381359999997,59
7,3,-25,452.2660929999997,59
6,7,-10,452.1540039999997,59
4,7,0,452.0429679999997,59
2,1,9,451.9694189999997,59
5,7,-2,451.89683699999966,59
5,1,-3,451.78641999999974,59
0,1,11,451.6754339999997,59
5,5,-3,451.6035619999997,59
2,0,2,451.5283939999997,59
7,0,-10,451.4171509999997,59
3,6,3,451.30595699999975,59
2,0,2,451.1910699999997,59
5,7,-2,451.1190099999997,59
4,3,0,451.0469689999997,59
5,7,-2,450.93410699999976,59
6,6,-11,450.82344899999975,59
6,3,-25,450.7514389999997,59
3,3,3,450.6398809999998,59
4,5,0,450.52382199999977,59
5,4,-3,450.4125049999998,59
6,1,-14,450.3392829999998,59
0,1,11,450.22128299999974,59
4,4,-3,450.11045799999977,59
5,5,-3,450.03645699999976,59
6,0,-10,449.9607539999998,59
5,1,-3,449.84708499999977,59
6,6,-11,449.7378449999997,59
1,5,15,449.6658929999997,59
0,1,11,449.55158399999965,59
2,3,5,449.4403799999997,59
0,6,-2,449.3278639999997,59
5,3,-3,449.2546859999997,59
4,2,0,449.1442319999997,59
5,6,-3,449.0314999999997,59
2,3,5,448.91759199999973,59
0,1,11,448.84571399999976,59
5,4,-3,448.7349559999997,59
2,6,-4,448.62163599999974,59
1,4,23,448.54898199999974,59
6,7,-10,448.4764609999997,59
2,6,-4,448.3650979999997,59
0,6,-2,448.2541649999997,59
5,3,-3,448.1816839999997,59
3,6,3,448.10900299999975,59
5,1,-3,447.99813299999977,59
6,4,-22,447.88722799999977,59
5,4,-3,447.8147299999998,59
5,5,-3,447.69368599999984,59
2,3,5,447.5816489999998,59
4,2,0,447.4692439999998,59
6,7,-10,447.3965339999998,59
4,1,3,447.28413499999976,59
3,7,0,447.16903299999973,59
3,5,3,447.05361799999974,59
7,3,-25,446.97610599999973,59
6,4,-22,446.86611999999974,59
2,3,5,446.7520889999998,59
4,5,0,446.6767299999998,59
0,5,12,446.60377399999976,59
3,6,3,446.4922669999998,59
7,6,-11,446.3803799999998,59
0,5,12,446.3069089999998,59
4,0,0,446.2343119999998,59
7,0,-10,446.12263399999983,59
3,0,0,446.0049989999998,59
2,7,2,445.9321249999998,59
5,3,-3,445.8200739999998,59
5,1,-3,445.7057939999998,59
4,2,0,445.5949089999998,59
6,4,-22,445.52346199999977,59
6,2,-9,445.4086919999998,59
4,0,0,445.2956019999998,59
3,3,3,445.1833479999998,59
1,4,23,445.10825599999987,59
5,7,-2,444.99611499999986,59
7,4,-22,444.88413099999985,59
5,1,-3,444.8108169999999,59
2,0,2,444.73760099999987,59
3,6,3,444.6256779999999,59
6,0,-10,444.51377399999984,59
0,1,11,444.4410839999999,59
1,3,36,444.3682949999999,59
7,7,-10,444.25210899999985,59
0,6,-2,444.13680399999987,59
3,5,3,444.06410599999987,59
0,1,11,443.9519239999999,59
7,0,-10,443.8344089999999,59
2,1,9,443.7221379999999,59
4,2,0,443.6502679999999,59
6,0,-10,443.5348989999999,59
7,2,-9,443.4217909999999,59
3,5,3,443.3096969999999,59
3,1,6,443.23705499999994,59
5,0,-2,443.12567699999994,59
7,1,-14,443.0133889999999,59
2,6,-4,442.9398799999999,59
4,0,0,442.8653299999999,59
7,2,-9,442.7543589999999,59
0,6,-2,442.64385599999986,59
0,6,-2,442.5671769999999,59
5,3,-3,442.4939779999999,59
5,4,-3,442.3826529999999,59
6,3,-25,442.27049799999986,59
0,1,11,442.19774999999987,59
2,1,9,442.0838609999999,59
3,0,0,441.9710659999999,59
2,4,-8,441.85933899999986,59
4,4,-3,441.78760899999986,59
3,0,0,441.6719389999999,59
3,7,0,441.55429699999985,59
1,4,23,441.4422729999999,59
7,0,-10,441.3686999999999,59
2,1,9,441.2530009999999,59
4,7,0,441.1407389999999,59
5,5,-3,441.0679939999999,59
6,6,-11,440.9919029999999,59
6,0,-10,440.8783249999999,59
5,6,-3,440.7649409999999,59
0,5,12,440.65078299999993,59
4,7,0,440.5777269999999,59
6,4,-22,440.46640799999994,59
5,6,-3,440.35546299999993,59
7,6,-11,440.28264599999994,59
5,0,-2,440.16779899999995,59
4,1,3,440.052873,59
2,7,2,439.938337,59
5,4,-3,439.86592699999994,59
5,1,-3,439.79278999999997,59
5,0,-2,439.675013,59
6,6,-11,439.56260899999995,59
6,6,-11,439.48901499999994,59
4,5,0,439.3736909999999,59
3,5,3,439.26125799999994,59
4,2,0,439.1879349999999,59
7,6,-11,439.1138409999999,59
4,4,-3,439.0004789999999,59
2,6,-4,438.8873769999999,59
3,6,3,438.7767499999999,59
4,5,0,438.7024759999999,59
7,5,-25,438.5898779999999,59
2,3,5,438.47835099999986,59
4,1,3,438.4021539999998,59
6,7,-10,438.28850899999986,59
7,7,-10,438.1767209999998,59
4,0,0,438.06175199999984,59
7,0,-10,437.98843699999986,59
2,7,2,437.9158059999998,59
5,7,-2,437.79747799999984,59
5,4,-3,437.68500699999987,59
4,0,0,437.61172299999987,59
2,3,5,437.49951799999985,59
2,3,5,437.3854119999998,59
7,1,-14,437.3121359999998,59
6,6,-11,437.23918599999985,59
7,1,-14,437.1185659999998,59
2,7,2,437.0025909999998,59
7,7,-10,436.8910769999998,59
0,6,-2,436.8146589999998,59
2,3,5,436.7027269999998,59
2,1,9,436.58801999999974,59
7,1,-14,436.51384699999977,59
3,3,3,436.39987999999977,59
7,1,-14,436.2863589999998,59
7,2,-9,436.17478699999975,59
6,1,-14,436.1006799999998,59
4,0,0,436.02740199999977,59
5,0,-2,435.91358299999973,59
1,5,15,435.79778199999976,59
7,1,-14,435.72456899999975,59
4,4,-3,435.61167899999975,59
3,7,0,435.4983179999997,59
3,1,6,435.38566299999974,59
2,4,-8,435.31213399999973,59
7,7,-10,435.1989139999998,59
6,3,-25,435.08660499999974,59
1,4,23,434.9721509999997,59
7,0,-10,434.8965899999997,59
2,6,-4,434.7769089999997,59
7,1,-14,434.6619699999997,59
2,4,-8,434.58745999999974,59
1,5,15,434.5141659999997,59
6,5,-25,434.3946529999997,59
2,6,-4,434.2813839999997,59
